filename,n
Aydemir-Döke-Emir-Öksüz2018_Chapter_RehabilitationServicesInTurkey.pdf,2
2018_Bookmatter_PhilosophyOfRace.pdf,2
Bajjali2018_Chapter_WorkingWithRaster.pdf,2
Struchtrup2014_Chapter_TheSecondLawOfThermodynamics.pdf,2
Strunk-Hoover2019_Chapter_QuantitativeMethodsForSocialJu.pdf,2
Koltzenburg2017_Chapter_CoordinationPolymerization.pdf,2
Koltzenburg2017_Chapter_Elastomers.pdf,2
Koltzenburg2017_Chapter_ImportantPolymersProducedByCha.pdf,2
Özkaya2017_Chapter_StaticsSystemsInEquilibrium.pdf,2
Connor-Faraji2016_Chapter_ShallowFoundations.pdf,2
Connor-Faraji2016_Chapter_VerticalRetainingWallStructure.pdf,2
Dekking2005_Chapter_TestingHypothesesEssentials.pdf,2
Luenberger-Ye2016_Chapter_BasicPropertiesOfSolutionsAndA.pdf,2
Luenberger-Ye2016_Chapter_ConicLinearProgramming.pdf,2
Everly-Lating2013_Chapter_SleepAndStress.pdf,2
Everly-Lating2013_Chapter_TheAnatomyAndPhysiologyOfTheHu.pdf,2
Radi-Rasmussen2013_Chapter_LinearMomentumCollisionsAndCen.pdf,2
Call-Cummings-Ross2019_Chapter_Re-positioningPowerAndRe-imagi.pdf,2
Camilleri2018_Chapter_AircraftOperatingCostsAndProfi.pdf,2
Camilleri2018_Chapter_AirlineSchedulesPlanningAndRou.pdf,2
Camilleri2018_Chapter_TheTourismIndustryAnOverview.pdf,2
Walter2018_Chapter_InterplanetaryFlight.pdf,2
Walter2018_Chapter_PlanetaryEntry.pdf,2
Walter2018_Chapter_SpacecraftAttitudeDynamics.pdf,2
Walter2018_Chapter_ThermalPropulsion.pdf,2
Walter2018_Chapter_Three-BodyProblem.pdf,2
Wang2018_Chapter_BlockDeviceIOAndBufferManageme.pdf,2
LeGall2016_Chapter_ContinuousSemimartingales.pdf,2
LeGall2016_Chapter_GaussianVariablesAndGaussianPr.pdf,2
ÜçokHughes2019_Chapter_ACommunity-BasedSocialMarketin.pdf,2
Rowbottom2018_Chapter_ProbabilityTheory.pdf,2
Rudan2015_Chapter_CoordinateTransformationsAndIn.pdf,2
Kamminga2017_Chapter_InternationalLaw.pdf,2
KARLOVSKY-BADLANI2007_Chapter_VoidingAndSexualDysfunctionAft.pdf,2
Karttunen2017_Chapter_Exoplanets.pdf,2
Williams-Carter2009_Chapter_TheTransmissionElectronMicrosc.pdf,2
Williams-Carter2009_Chapter_X-raySpectrometry.pdf,2
Shah-Luis2017_Chapter_StatusEpilepticus.pdf,2
Gouvea-Garber2017_Chapter_BreastCancerGenetics.pdf,2
Graaf-Broer2016_Chapter_BasicConcepts.pdf,2
Graaf-Broer2016_Chapter_TwoOrMoreMagneticCenters.pdf,2
2016_Book_SustainabilityScience.pdf,2
2018_Bookmatter_FraudAndCorruption.pdf,2
2018_Bookmatter_FraudAndCorruption_2.pdf,2
2018_Bookmatter_FundamentalsOfJavaProgramming.pdf,2
2018_Bookmatter_FundamentalsOfJavaProgramming_2.pdf,2
Lake-Crowther2013_Chapter_BigData.pdf,2
Lake-Crowther2013_Chapter_In-MemoryDatabases.pdf,2
Lake-Crowther2013_Chapter_Security.pdf,2
Lambers2008_Chapter_Carnivory.pdf,2
Neilson2017_Chapter_LaboratoryStandardOperatingPro.pdf,2
Neilson2018_Chapter_DigitalMediaConventionalMethod.pdf,2
Nelson2009_Chapter_IndividualReligiousAndSpiritua.pdf,2
StathisMichaelides2012_Chapter_FundamentalsOfEnergyConversion.pdf,2
StathisMichaelides2012_Chapter_GeothermalEnergy.pdf,2
StathisMichaelides2012_Chapter_NuclearPowerPlants.pdf,2
StathisMichaelides2012_Chapter_WindPower.pdf,2
2004_Bookmatter_AllOfStatistics_5.pdf,2
2004_Book_RepresentationTheory.pdf,2
Pilch2019_Chapter_MonoclonalAntibodiesInSolidOrg.pdf,2
Pitman1993_Chapter_Introduction.pdf,2
Pitman1993_Chapter_RandomVariables.pdf,2
Pitman1993_Chapter_RepeatedTrialsAndSampling.pdf,2
2018_Book_CustomerRelationshipManagement.pdf,2
2018_Book_EnergyAndTheWealthOfNations.pdf,2
Hanser-Moran2019_Chapter_LawEnforcementChallengesAlongT.pdf,2
Hanson-Levin2020_Chapter_GlobalServicesSystemsAndPolicy.pdf,2
2009_Book_InternationalHandbookOfHistori.pdf,2
2009_Book_IntroductoryTimeSeriesWithR.pdf,2
2009_Book_PsychologyReligionAndSpiritual.pdf,2
Charatan-Kans2019_Chapter_JavaFXInteractingWithTheUser.pdf,2
Charatan-Kans2019_Chapter_Multi-threadedPrograms.pdf,2
Hobbie-Roth2015_Chapter_AtomsAndLight.pdf,2
Hobbie-Roth2015_Chapter_FeedbackAndControl.pdf,2
Hobbie-Roth2015_Chapter_TheMethodOfLeastSquaresAndSign.pdf,2
Blattberg2008_Chapter_MachineLearning.pdf,2
Blattberg2008_Chapter_TestDesignAndAnalysis.pdf,2
Hunt2019_Chapter_IntroductionToConcurrencyAndPa.pdf,2
Hunt2019_Chapter_IntroductionToLogging.pdf,2
Hunt2019_Chapter_IntroductionToSocketsAndWebSer.pdf,2
Beckerman2017_Chapter_TheBoundaryInTimeIntergenerati.pdf,2
Beckerman2017_Chapter_TheDiscountRate.pdf,2
Crommelin2019_Chapter_FormulationOfBiologicsIncludin.pdf,2
DAdamo2018_Chapter_EscapingDanteanSpaceOnCreating.pdf,2
Dao2019_Chapter_HumanGrowthHormone.pdf,2
Dekking2005_Chapter_CovarianceAndCorrelation.pdf,2
DeWaele2017_Chapter_TheDevelopmentCooperationAndHu.pdf,2
Dick2016_Chapter_PrinciplesOfLagrangianFieldThe.pdf,2
Kleinbaum-Klein2012_Chapter_TheStratifiedCoxProcedure.pdf,2
Veronesi2017_Chapter_ConservativeSurgery.pdf,2
Sindelar2019_Chapter_DispensingBiotechnologyProduct.pdf,2
StathisMichaelides2012_Chapter_EconomicsOfEnergyProjects.pdf,2
Olver-Shakiban2018_Chapter_LinearAlgebraicSystems.pdf,2
Olver2014_Chapter_AGeneralFrameworkForLinearPart.pdf,2
Olver2014_Chapter_LinearAndNonlinearEvolutionEqu.pdf,2
Olver2014_Chapter_PartialDifferentialEquationsIn.pdf,2
Kozen1997_Chapter_PatternMatching.pdf,2
Kozen1997_Chapter_TheChomskySchützenbergerTheore.pdf,2
Erickson-Maksimović2001_Chapter_Introduction.pdf,2
Erickson-Maksimović2001_Chapter_Line-CommutatedRectifiers.pdf,2
Erickson-Maksimović2001_Chapter_PowerAndHarmonicsInNonsinusoid.pdf,2
Gaertner-Melton2016_Chapter_DermatologyAndPruritusAni.pdf,2
Lawless-Heymann2010_Chapter_DataRelationshipsAndMultivaria.pdf,2
Lawless-Heymann2010_Chapter_Scaling.pdf,2
2018_Bookmatter_BusinessEthics-APhilosophicalA.pdf,2
2018_Bookmatter_BusinessProcessManagementCases_4.pdf,2
2018_Bookmatter_ClinicalMethodsInMedicalFamily_3.pdf,2
Glazer-Gunnerson2017_Chapter_HypovolemicShockAndMassiveTran.pdf,2
Gleissner-Femerling2013_Chapter_InventoryStockAndProvisioningM.pdf,2
2014_Book_MultivariateCalculusAndGeometr.pdf,2
2017_Bookmatter_IntroductionToElectronicCommer_2.pdf,2
Job-Rüffler2016_Chapter_Energy.pdf,2
Job-Rüffler2016_Chapter_HomogeneousAndHeterogeneousMix.pdf,2
Lockshin2007_Chapter_TheCrisisInEvolution.pdf,2
Lockshin2007_Chapter_TheImportanceOfDisease.pdf,2
2016_Bookmatter_HandbookOfLGBTElders_3.pdf,2
Arakawa-Philo2013_Chapter_BiophysicalAndBiochemicalAnaly.pdf,2
Arestivo2018_Chapter_TortureTheCatastropheOfABond.pdf,2
Arló-Costa2016_Chapter_Introduction_2.pdf,2
Arló-Costa2016_Chapter_Introduction_4.pdf,2
2017_Book_ComputationalPhysics.pdf,2
2017_Book_CosmologyForTheCurious.pdf,2
2016_Bookmatter_WritingForPublication_2.pdf,2
Britton2007_Chapter_NationalPlanningAndResponseNat.pdf,2
Brockwell-Davis2016_Chapter_ForecastingTechniques.pdf,2
Brockwell-Davis2016_Chapter_NonstationaryAndSeasonalTimeSe.pdf,2
Brockwell-Davis2016_Chapter_State-SpaceModels.pdf,2
Kulkarni2015_Chapter_StructureAndBonding.pdf,2
Kulkarni2015_Chapter_TypesOfNanomaterialsAndTheirPr.pdf,2
Kumar-Reinartz2018_Chapter_CustomerAnalyticsPartI.pdf,2
Kay2006_Chapter_WideSenseStationaryRandomProce.pdf,2
KEARNEY2007_Chapter_TheRoleOfTheOccupationalTherap.pdf,2
2017_Bookmatter_CosmologyForTheCurious.pdf,2
2017_Bookmatter_CosmologyForTheCurious_4.pdf,2
2017_Bookmatter_DesignAndAnalysisOfExperiments.pdf,2
2015_Bookmatter_SupplyChainManagementAndAdvanc_3.pdf,2
2015_Bookmatter_SupplyChainManagementAndAdvanc_4.pdf,2
2013_Bookmatter_ComputationalPhysics_4.pdf,2
2013_Bookmatter_ConciseGuideToDatabases_2.pdf,2
Renk2017_Chapter_BasisOfTheTheoryOfTheLaserTheE.pdf,2
Simpson-Sastry2013_Chapter_LearningFromNatureAndItsPotent.pdf,2
Simpson-Sastry2013_Chapter_Scale-UpInChemicalAndBioproces.pdf,2
LaMeres2019_Chapter_VerilogConstructs.pdf,2
Vukosavic2013_Chapter_EnergyFluxAndTorque.pdf,2
Vukosavic2013_Chapter_InductionMachinesAtSteadyState.pdf,2
Vukosavic2013_Chapter_ModelingOfInductionMachines.pdf,2
Cleophas-Zwinderman2015_Chapter_IntervalCensoredDataAnalysisFo.pdf,2
Zeeb2014_Chapter_Overview.pdf,2
Zentes2017_Chapter_BuyingStrategyAndConcepts.pdf,2
Zentes2017_Chapter_CorporateSocialResponsibility.pdf,2
Zentes2017_Chapter_Cross-channelRetailing.pdf,2
Zentes2017_Chapter_In-storeMarketing.pdf,2
Bjørlykke2015_Chapter_MudrocksShalesSilicaDepositsAn.pdf,2
Bjørlykke2015_Chapter_SeismicStratigraphySequenceStr.pdf,2
Mihelj2019_Chapter_RobotSensors.pdf,2
Miller-Therman2001_Chapter_ChromosomeChangesInCellDiffere.pdf,2
Miller-Therman2001_Chapter_ChromosomesAndCancerInactivati.pdf,2
Pagell-Wu2017_Chapter_BusinessImplicationsOfSustaina.pdf,2
Aggarwal2016_Chapter_Model-BasedCollaborativeFilter.pdf,2
Aggarwal2016_Chapter_Neighborhood-BasedCollaborativ.pdf,2
Aggarwal2018_Chapter_RecurrentNeuralNetworks.pdf,2
Nielsen2017_Chapter_CorrectionToFoodAnalysisFifthE.pdf,2
Nielsen2017_Chapter_SodiumAndPotassiumDeterminatio.pdf,2
2018_Bookmatter_TravelMarketingTourismEconomic_2.pdf,2
2018_Bookmatter_TravelMarketingTourismEconomic_5.pdf,2
2018_Book_AFirstIntroductionToQuantumPhy.pdf,2
2019_Book_ControlEngineeringMATLABExerci.pdf,2
2019_Book_EducationalTechnology.pdf,2
2019_Bookmatter_InternationalBusinessManagemen_3.pdf,2
Smart2016_Chapter_Lattices.pdf,2
Smart2016_Chapter_ModularArithmeticGroupsFiniteF.pdf,2
2009_Chapter_SurfaceTreatments.pdf,2
Kippenhahn2012_Chapter_Pre-Main-SequenceContraction.pdf,2
Kippenhahn2012_Chapter_StabilityAgainstLocalNon-spher.pdf,2
Farmer-Cook2013_Chapter_TheWorldOcean.pdf,2
Farmer-Cook2013_Chapter_TypesOfModels.pdf,2
Farr-Patterson2013_Chapter_LesbianAndGayAdoptiveParentsAn.pdf,2
Fast-Joshi2014_Chapter_DecisionMakingAtTheTopBenefits.pdf,2
Fatehi-Choi2019_Chapter_InternationalCommunicationAndN.pdf,2
Sarstedt-Mooi2019_Chapter_Data.pdf,2
Sarstedt-Mooi2019_Chapter_GettingData.pdf,2
Sarstedt-Mooi2019_Chapter_HypothesisTestingAndANOVA.pdf,2
Stickler-Schachinger2016_Chapter_MolecularDynamics.pdf,2
Li2014_Chapter_InternetMultimediaContentDistr.pdf,2
Trobec2018_Chapter_MPIProcessesAndMessaging.pdf,2
OBrien-Lyman2009_Chapter_DarwinismAndHistoricalArchaeol.pdf,2
Oermann-Weinert2016_Chapter_SustainabilityEthics.pdf,2
Friedman2015_Chapter_MulticenterTrials.pdf,2
Boria2017_Chapter_TheGeneralPrinciplesOfTheEurop.pdf,2
Boria2017_Chapter_TheHarmfulTaxCompetition.pdf,2
Boria2017_Chapter_ThePrincipleOfTaxNon-discrimin.pdf,2
Corke2017_Chapter_Navigation.pdf,2
Valenzuela2016_Chapter_Neurosteroids.pdf,2
Vanderbei2014_Chapter_ConvexAnalysis.pdf,2
Vanderbei2014_Chapter_ConvexProgramming.pdf,2
Takloo-Bighash2018_Chapter_HowManyLatticePointsAreThereOn.pdf,2
Laczkovich-Sós2015_Chapter_Real-ValuedFunctionsOfOneRealV.pdf,2
Laczkovich-Sós2015_Chapter_VariousImportantClassesOfFunct.pdf,2
Ladd-Palmer2013_Chapter_CrystalMorphologyAndCrystalSym.pdf,2
Harris-Marshall2017_Chapter_AshAnalysis.pdf,2
Hecht2000_Chapter_InvarianceOfPhysicalSystemsUnd.pdf,2
Hecht2000_Chapter_Shape-InvariantPotentialsSolub.pdf,2
Hunt2018_Chapter_PackagesAndEncapsulation.pdf,2
Hunt2018_Chapter_PlayFramework.pdf,2
Hunt2018_Chapter_ScalaAndJDBCDatabaseAccess.pdf,2
Schumacker-Tomek2013_Chapter_T-Test.pdf,2
Daepp-Gorkin2011_Chapter_ImagesAndInverseImages.pdf,2
Platzer2018_Chapter_GhostsDifferentialGhosts.pdf,2
Platzer2018_Chapter_HybridSystemsGames.pdf,2
Dong-StJeor2017_Chapter_FoodMicrostructureTechniques.pdf,2
Donzellini2019_Chapter_BooleanAlgebraAndCombinational.pdf,2
ORegan2017_Chapter_ConfigurationManagement.pdf,2
Carey-Sundberg2007_Chapter_ConcertedPericyclicReactions.pdf,2
Carey-Sundberg2007_Chapter_FunctionalGroupInterconversion.pdf,2
Berman2018_Chapter_Time-DependentProblems.pdf,2
2017_Bookmatter_TaxationInEuropeanUnion.pdf,2
2017_Bookmatter_TeachingMedicineAndMedicalEthi.pdf,2
2017_Bookmatter_TeachingMedicineAndMedicalEthi_2.pdf,2
Lantsoght2018_Chapter_FormulatingYourResearchQuestio.pdf,2
2017_Bookmatter_FoundationsOfProgrammingLangua.pdf,2
2017_Bookmatter_FundamentalsOfBiomechanics.pdf,2
2019_Book_SocialPsychologyInAction.pdf,2
Kloppenburg2018_Chapter_Leading20000EmployeesWithAProc.pdf,2
Knudson2007_Chapter_AnatomicalDescriptionAndItsLim.pdf,2
Jiménez2014_Chapter_MicrocomputerOrganization.pdf,2
Chang-Leung2014_Chapter_IntestinalWaterAndElectrolyteT.pdf,2
Chang-Leung2014_Chapter_RegulationOfGastrointestinalFu.pdf,2
Carter-Norton2013_Chapter_GrowingSingleCrystals.pdf,2
Carter-Norton2013_Chapter_SinteringAndGrainGrowth.pdf,2
Ceulemans2013_Chapter_WhatHasQuantumChemistryGotToDo.pdf,2
Charatan-Kans2019_Chapter_Iteration.pdf,2
Dean2017_Chapter_InferencesForContrastsAndTreat.pdf,2
Dean2017_Chapter_PrinciplesAndTechniques.pdf,2
Perlov-Vilenkin2017_Chapter_ElementAbundances.pdf,2
Perlov-Vilenkin2017_Chapter_EternalInflation.pdf,2
Perlov-Vilenkin2017_Chapter_ObservationalCosmology.pdf,2
Perlov-Vilenkin2017_Chapter_StructureFormation.pdf,2
Perlov-Vilenkin2017_Chapter_TheBigPicture.pdf,2
Perlov-Vilenkin2017_Chapter_TheFateOfTheUniverse.pdf,2
Marcus-Jacobson2003_Chapter_CerebralCortexCytoarchitecture.pdf,2
Marcus-Jacobson2003_Chapter_CerebralHemispheresNeuropathol.pdf,2
Chivers-Sleightholme2018_Chapter_Arrays1SomeFundamentals.pdf,2
Chivers-Sleightholme2018_Chapter_Complex.pdf,2
Chivers-Sleightholme2018_Chapter_DerivedTypeIO.pdf,2
Gross2017_Chapter_PracticalAspectsOfElectronIoni.pdf,2
Grozin2014_Chapter_AddingAngularMomentaInQuantumM.pdf,2
Grozin2014_Chapter_Functions.pdf,2
Grozin2014_Chapter_LinearAlgebra.pdf,2
2007_Book_AcquiredBrainInjury.pdf,2
2007_Book_CeramicMaterials.pdf,2
2007_Book_HandbookOfDisasterResearch.pdf,2
Ali-Bizon2017_Chapter_CommunicationsForElectricPower.pdf,2
Alves2018_Chapter_ExploringTheInfluenceOfOrganiz.pdf,2
2014_Bookmatter_ThePythonWorkbook_3.pdf,2
2014_Book_AirPollutionAndGreenhouseGases.pdf,2
Lütkepohl2005_Chapter_SystemsOfDynamicSimultaneousEq.pdf,2
2012_Book_QuantumMechanics.pdf,2
2012_Book_StellarStructureAndEvolution.pdf,2
Barmack2016_Chapter_VestibularNucleiAndTheirCerebe.pdf,2
Barth2019_Chapter_MonoclonalAntibodiesInCancer.pdf,2
Bak-Newman2010_Chapter_ApplicationsToOtherAreasOfMath.pdf,2
Brandt2014_Chapter_RandomVariablesDistributions.pdf,2
Brandt2014_Chapter_SomeImportantDistributionsAndT.pdf,2
2018_Bookmatter_MarketResearch.pdf,2
Duchowski2017_Chapter_Table-MountedSystemCalibration.pdf,2
Duchowski2017_Chapter_VisualPsychophysics.pdf,2
2006_Chapter_DNATechnology.pdf,2
Williams-Carter1996_Chapter_ScatteringAndDiffraction.pdf,2
Williams-Carter1996_Chapter_TheTransmissionElectronMicrosc.pdf,2
Williams-Carter1996_Chapter_TheXEDS-TEMInterface.pdf,2
Williams-Carter2009_Chapter_DiffractedBeams.pdf,2
Hall-Klitgaard2018_Chapter_ThePetroleumRevolutionIIConcen.pdf,2
Lee2012_Chapter_TheDeRhamTheorem.pdf,2
Lee2014_Chapter_AppendixEDictionaryOperatorsAn.pdf,2
Lee2014_Chapter_DecisionMaking.pdf,2
Lee2014_Chapter_UsingObjects.pdf,2
Kratcoski2017_Chapter_CognitiveBehavioralTherapiesUs.pdf,2
2014_Bookmatter_IntroductionToPartialDifferent_2.pdf,2
Ruppert-Matteson2015_Chapter_FixedIncomeSecurities.pdf,2
Ruppert-Matteson2015_Chapter_GARCHModels.pdf,2
Ruppert-Matteson2015_Chapter_Resampling.pdf,2
Louie2018_Chapter_Off-GridSystemArchitectures.pdf,2
Lovász2003_Chapter_CombinatorialTools.pdf,2
Semrud-Clikeman-Ellison2009_Chapter_DevelopmentInTheCNS.pdf,2
2015_Bookmatter_DataStructuresAndAlgorithmsWit.pdf,2
Cleophas-Zwinderman2016_Chapter_TrendTestsForBinaryData106Pati.pdf,2
Jost2013_Chapter_RelationshipsBetweenDifferentP.pdf,2
Jost2013_Chapter_TheMaximumPrinciple.pdf,2
Martínez-Fransoo2017_Chapter_GreenFacilityLocation.pdf,2
Mastrofski2010_Chapter_SystematicSocialObservationInC.pdf,2
Mathies2016_Chapter_PanasonicACaseStudyOnConstantC.pdf,2
Matsushita2014_Chapter_CurrentAndMagneticFluxDensity.pdf,2
Burger-Burge2016_Chapter_EdgesAndContours.pdf,2
Burger-Burge2016_Chapter_GeometricOperations.pdf,2
Burger-Burge2016_Chapter_ImageJ.pdf,2
Kuckartz-Rädiker2019_Chapter_MAXMapsCreatingInfographicsAnd.pdf,2
2008_Bookmatter_GroupTheory_5.pdf,2
2008_Bookmatter_PlantPhysiologicalEcology.pdf,2
2018_Bookmatter_PoliticalSocialWork_5.pdf,2
2018_Bookmatter_ProofsFromTHEBOOK_6.pdf,2
2018_Book_FoundationsOfAnalyticalChemist.pdf,2
2018_Book_IntroductionToParticleAndAstro.pdf,2
Hastie2009_Chapter_High-DimensionalProblemsPN.pdf,2
Hastie2009_Chapter_KernelSmoothingMethods.pdf,2
Hunt2019_Chapter_SocketsInPython.pdf,2
Hunt2019_Chapter_Threading.pdf,2
Ritter2014_Chapter_MethodologyIIIEmpiricalEvaluat.pdf,2
Ivanov2019_Chapter_SourcingStrategy.pdf,2
Izuhara2014_Chapter_Asthma.pdf,2
Jackson2019_Chapter_EconomyOfMutualityEquippingThe.pdf,2
Jacobs2017_Chapter_MarketValueImplicationsOfVolun.pdf,2
Kawasaki-Weiss2014_Chapter_Overview.pdf,2
2016_Book_IntroductionToTimeSeriesAndFor.pdf,2
DeSwart2018_Chapter_ModalLogic.pdf,2
DeSwart2018_Chapter_PredicateLogic.pdf,2
DeSwart2018_Chapter_SetsFiniteAndInfinite.pdf,2
Dev-Schleyer2014_Chapter_ComputersInHealthCareEducation.pdf,2
DeWaele2017_Chapter_TheCommonForeignAndSecurityPol.pdf,2
Erickson-Maksimović2001_Chapter_Pulse-WidthModulatedRectifiers.pdf,2
Esterchild2006_Chapter_GenderAndPolitics.pdf,2
From-Bache2015_Chapter_FuelingNormalAndDiseasedHearts.pdf,2
Fulton-Harris2004_Chapter_OrthogonalLieAlgebras.pdf,2
Fulton-Harris2004_Chapter_SpinRepresentationsOfMathfrakS.pdf,2
2017_Bookmatter_BreastCancer_3.pdf,2
2017_Bookmatter_BreastCancer_5.pdf,2
Gandolfo2014_Chapter_AppendixToChapter9.pdf,2
Gandolfo2014_Chapter_TariffAndNon-tariffBarriers.pdf,2
Gandolfo2014_Chapter_TheHeckscher-OhlinModel.pdf,2
Gandolfo2014_Chapter_TradeIntegrationAndWageInequal.pdf,2
Aggarwal2015_Chapter_MiningTextData.pdf,2
2013_Bookmatter_StructureDeterminationByX-rayC_2.pdf,2
2013_Book_BayesianAndFrequentistRegressi.pdf,2
LaMeres2017_Chapter_MSILogic_2.pdf,2
2001_Bookmatter_HandbookOfSociologicalTheory_6.pdf,2
2002_Book_Algebra.pdf,2
Shankar1994_Chapter_Time-DependentPerturbationTheo.pdf,2
NMakarov2016_Chapter_EmbeddedComputing.pdf,2
2011_Bookmatter_PrinciplesOfTerrestrialEcosyst_3.pdf,2
Wu2019_Chapter_GeneTherapy.pdf,2
Xia2013_Chapter_TheAdjustmentOfAsianAmericanFa.pdf,2
Weisburd-Britt2014_Chapter_ComparingMeansAmongMoreThanTwo.pdf,2
Weisburd-Britt2014_Chapter_DefiningTheObservedSignificanc.pdf,2
Spink2019_Chapter_FoodFraudPreventionOverviewPar.pdf,2
Schmidpeter2013_Chapter_CorporateSocialResponsibilityA.pdf,2
Schneider2015_Chapter_ClustersAndGroupsOfGalaxies.pdf,2
Rotanz2007_Chapter_FromResearchToPraxisTheRelevan.pdf,2
Roth2016_Chapter_VisualCircuits.pdf,2
Roukoz2015_Chapter_CatheterAblationOfCardiacArrhy.pdf,2
Roussak-Gesser2013_Chapter_AdhesivesAndAdhesion.pdf,2
Razeghi2019_Chapter_SemiconductorCharacterizationT.pdf,2
Reid2009_Chapter_RiverLandformsAndSedimentsEvid.pdf,2
Frick2010_Chapter_ClassificationAndDevelopmental.pdf,2
Lindenberg2001_Chapter_SocialRationalityVersusRationa.pdf,2
Liu2018_Chapter_PreferenceChange.pdf,2
Lloyd2013_Chapter_FamilyViolence.pdf,2
Maich2016_Chapter_Implementation-BasedCaseStudie_2.pdf,2
Maich2016_Chapter_Planning-FocusedCaseStudiesFro.pdf,2
Maisonneuve2017_Chapter_EpidemiologyLifestyleAndEnviro.pdf,2
Makarov2016_Chapter_Erratum.pdf,2
Morschett2010_Chapter_BasicTypesAndTheoreticalExplan.pdf,2
Aigner-Ziegler2018_Chapter_LatticePathsAndDeterminants.pdf,2
Aigner-Ziegler2018_Chapter_Pigeon-holeAndDoubleCounting.pdf,2
Aigner-Ziegler2018_Chapter_SomeIrrationalNumbers.pdf,2
2018_Bookmatter_AnIntroductionToSoilMechanics_2.pdf,2
2018_Bookmatter_AnIntroductionToZooarchaeology_5.pdf,2
DeCapua2017_Chapter_BasicSentencePatternsAndMajorV.pdf,2
DeCapua2017_Chapter_ComplexSentencesContinuedNounC.pdf,2
Dekking2005_Chapter_BasicStatisticalModels.pdf,2
Waller-Yitayew2016_Chapter_Introduction.pdf,2
Waller-Yitayew2016_Chapter_LandscapeIrrigationDesignAndMa.pdf,2
Eiben-Smith2015_Chapter_PopularEvolutionaryAlgorithmVa.pdf,2
Renk2017_Chapter_LightEmittingDiodeAndOrganicLa.pdf,2
Renk2017_Chapter_SomeOtherLasersAndLaserAmplifi.pdf,2
Renk2017_Chapter_TitaniumSapphireLaser.pdf,2
Punekar2018_Chapter_AcidBaseChemistryAndCatalysis.pdf,2
Punekar2018_Chapter_AnalysisOfInitialVelocityPatte.pdf,2
Punekar2018_Chapter_ElectrophilicCatalysisAndAmino.pdf,2
2018_Bookmatter_PoliticalSocialWork_6.pdf,2
Harley2018_Chapter_ErratumToDisabilityAndVocation.pdf,2
Harley2018_Chapter_MeetingTheNeedsOfRuralAdultsWi.pdf,2
Cleophas-Zwinderman2016_Chapter_ConfidenceIntervals.pdf,2
Cleophas-Zwinderman2016_Chapter_DataSpreadStandardDeviationsOn.pdf,2
2016_Bookmatter_IntroductionToTimeSeriesAndFor_2.pdf,2
2016_Bookmatter_MagneticInteractionsInMolecule_2.pdf,2
Koumbiadis-Okpara2013_Chapter_EthicsInAmericanUniversitiesAR.pdf,2
Kozen1997_Chapter_AutomataOnTerms.pdf,2
Heumann2016_Chapter_LinearRegression.pdf,2
Hevner-Chatterjee2010_Chapter_DesignScienceResearchLookingTo.pdf,2
Bochman2018_Chapter_NonmonotonicReasoning.pdf,2
Goldstein2018_Chapter_ElectronBeamSpecimenInteractio.pdf,2
Härdle-Simar2015_Chapter_ComputationallyIntensiveTechni.pdf,2
Härdle-Simar2015_Chapter_DecompositionOfDataMatricesByF.pdf,2
Kentli-Yilmaz2017_Chapter_ImprovingTrackingEfficiencyOfT.pdf,2
Keszei2012_Chapter_ElementsOfEquilibriumStatistic.pdf,2
Keszei2012_Chapter_ExtensionOfThermodynamicsForAd.pdf,2
Keszei2012_Chapter_PhaseEquilibria.pdf,2
Keszei2012_Chapter_PostulatesOfThermodynamics.pdf,2
Keszei2012_Chapter_ThermodynamicsOfMixturesMultic.pdf,2
Lee-Hubbard2015_Chapter_AppendixCStringOperatorsAndMet.pdf,2
Lee-Hubbard2015_Chapter_B-Trees.pdf,2
Zuur2009_Chapter_AccessingVariablesAndManagingS.pdf,2
Zuur2009_Chapter_AnIntroductionToTheLatticePack.pdf,2
Zuur2009_Chapter_CommonRMistakes.pdf,2
2018_Bookmatter_DataScienceAndPredictiveAnalyt_2.pdf,2
2018_Bookmatter_ElectronicCommerce2018_2.pdf,2
Art2006_Chapter_PhotonDetectorsForConfocalMicr.pdf,2
Povh2015_Chapter_Deep-InelasticScattering.pdf,2
Scherer2013_Chapter_ErrorAnalysis.pdf,2
Struchtrup2014_Chapter_Combustion.pdf,2
Struchtrup2014_Chapter_EnergyConversionAndTheSecondLa.pdf,2
Struchtrup2014_Chapter_IntroductionWhyThermodynamics.pdf,2
Struchtrup2014_Chapter_OpenSystems.pdf,2
Struchtrup2014_Chapter_TheChemicalPotential.pdf,2
Blair2013_Chapter_TheDivisionOfHouseholdLabor.pdf,2
Blake2013_Chapter_NutritionAndStress.pdf,2
Kin-Welton2016_Chapter_SexuallyTransmittedInfections.pdf,2
King2013_Chapter_LGBTParentsAndTheWorkplace.pdf,2
2007_Bookmatter_CeramicMaterials_3.pdf,2
2007_Bookmatter_CeramicMaterials_4.pdf,2
2007_Bookmatter_CeramicMaterials_6.pdf,2
Datta2017_Chapter_Exercise.pdf,2
Datta2017_Chapter_ListingAndTabbingTexts.pdf,2
Datta2017_Chapter_MiscellaneousI.pdf,2
Lasia2014_Chapter_GeneralMethodOfObtainingImpeda.pdf,2
Lasia2014_Chapter_SemiconductorsAndMott-Schottky.pdf,2
Chawla2012_Chapter_MultifilamentarySuperconductin.pdf,2
Miettinen2011_Chapter_Introduction.pdf,2
